occupation,filename,file,method,page_count,char_count,status,error
BUSINESS-DEVELOPMENT,91467795.pdf,..\Dataset\BUSINESS-DEVELOPMENT\91467795.pdf,native_pdfplumber,2,6354,ok,
BUSINESS-DEVELOPMENT,95382114.pdf,..\Dataset\BUSINESS-DEVELOPMENT\95382114.pdf,native_pdfplumber,2,5243,ok,
BUSINESS-DEVELOPMENT,98379112.pdf,..\Dataset\BUSINESS-DEVELOPMENT\98379112.pdf,native_pdfplumber,2,4207,ok,
CHEF,10001727.pdf,..\Dataset\CHEF\10001727.pdf,native_pdfplumber,2,4838,ok,
CHEF,10276858.pdf,..\Dataset\CHEF\10276858.pdf,native_pdfplumber,2,5313,ok,
CHEF,10333299.pdf,..\Dataset\CHEF\10333299.pdf,native_pdfplumber,2,5510,ok,
CHEF,10588874.pdf,..\Dataset\CHEF\10588874.pdf,native_pdfplumber,2,6430,ok,
CHEF,10653119.pdf,..\Dataset\CHEF\10653119.pdf,native_pdfplumber,3,8001,ok,
CHEF,10889157.pdf,..\Dataset\CHEF\10889157.pdf,native_pdfplumber,2,6965,ok,
CHEF,11121498.pdf,..\Dataset\CHEF\11121498.pdf,native_pdfplumber,2,6115,ok,
CHEF,11209758.pdf,..\Dataset\CHEF\11209758.pdf,native_pdfplumber,2,6293,ok,
CHEF,11432686.pdf,..\Dataset\CHEF\11432686.pdf,native_pdfplumber,3,10521,ok,
CHEF,11444536.pdf,..\Dataset\CHEF\11444536.pdf,native_pdfplumber,2,4907,ok,
CHEF,12155206.pdf,..\Dataset\CHEF\12155206.pdf,native_pdfplumber,2,4850,ok,
CHEF,12254068.pdf,..\Dataset\CHEF\12254068.pdf,native_pdfplumber,2,6487,ok,
CHEF,12420359.pdf,..\Dataset\CHEF\12420359.pdf,native_pdfplumber,2,5304,ok,
CHEF,12717345.pdf,..\Dataset\CHEF\12717345.pdf,native_pdfplumber,2,4694,ok,
CHEF,13095891.pdf,..\Dataset\CHEF\13095891.pdf,native_pdfplumber,2,6470,ok,
CHEF,13212436.pdf,..\Dataset\CHEF\13212436.pdf,native_pdfplumber,3,6652,ok,
CHEF,13264154.pdf,..\Dataset\CHEF\13264154.pdf,native_pdfplumber,2,6187,ok,
CHEF,13411858.pdf,..\Dataset\CHEF\13411858.pdf,native_pdfplumber,2,7392,ok,
CHEF,14569498.pdf,..\Dataset\CHEF\14569498.pdf,native_pdfplumber,2,3509,ok,
CHEF,14663897.pdf,..\Dataset\CHEF\14663897.pdf,native_pdfplumber,2,10504,ok,
CHEF,15180322.pdf,..\Dataset\CHEF\15180322.pdf,native_pdfplumber,3,7383,ok,
CHEF,15261348.pdf,..\Dataset\CHEF\15261348.pdf,native_pdfplumber,2,4694,ok,
CHEF,15354126.pdf,..\Dataset\CHEF\15354126.pdf,native_pdfplumber,2,4789,ok,
CHEF,16066857.pdf,..\Dataset\CHEF\16066857.pdf,native_pdfplumber,2,6172,ok,
CHEF,16248476.pdf,..\Dataset\CHEF\16248476.pdf,native_pdfplumber,1,1807,ok,
CHEF,16594812.pdf,..\Dataset\CHEF\16594812.pdf,native_pdfplumber,1,1768,ok,
CHEF,16804396.pdf,..\Dataset\CHEF\16804396.pdf,native_pdfplumber,2,4794,ok,
CHEF,16855929.pdf,..\Dataset\CHEF\16855929.pdf,native_pdfplumber,2,5205,ok,
CHEF,16924102.pdf,..\Dataset\CHEF\16924102.pdf,native_pdfplumber,1,3365,ok,
CHEF,18036030.pdf,..\Dataset\CHEF\18036030.pdf,native_pdfplumber,2,5080,ok,
CHEF,18480859.pdf,..\Dataset\CHEF\18480859.pdf,native_pdfplumber,2,5552,ok,
CHEF,18825446.pdf,..\Dataset\CHEF\18825446.pdf,native_pdfplumber,2,7527,ok,
CHEF,19007667.pdf,..\Dataset\CHEF\19007667.pdf,native_pdfplumber,1,1340,ok,
CHEF,19268120.pdf,..\Dataset\CHEF\19268120.pdf,native_pdfplumber,4,7062,ok,
CHEF,19285236.pdf,..\Dataset\CHEF\19285236.pdf,native_pdfplumber,2,5777,ok,
CHEF,19831366.pdf,..\Dataset\CHEF\19831366.pdf,native_pdfplumber,1,1746,ok,
CHEF,19951766.pdf,..\Dataset\CHEF\19951766.pdf,native_pdfplumber,2,5410,ok,
CHEF,20033302.pdf,..\Dataset\CHEF\20033302.pdf,native_pdfplumber,2,5522,ok,
CHEF,20321582.pdf,..\Dataset\CHEF\20321582.pdf,native_pdfplumber,2,6272,ok,
CHEF,20691949.pdf,..\Dataset\CHEF\20691949.pdf,native_pdfplumber,1,3014,ok,
CHEF,20817322.pdf,..\Dataset\CHEF\20817322.pdf,native_pdfplumber,2,4805,ok,
CHEF,21101152.pdf,..\Dataset\CHEF\21101152.pdf,native_pdfplumber,2,8056,ok,
CHEF,21334981.pdf,..\Dataset\CHEF\21334981.pdf,native_pdfplumber,2,5658,ok,
CHEF,21511817.pdf,..\Dataset\CHEF\21511817.pdf,native_pdfplumber,2,5868,ok,
CHEF,21611637.pdf,..\Dataset\CHEF\21611637.pdf,native_pdfplumber,2,7679,ok,
CHEF,21622444.pdf,..\Dataset\CHEF\21622444.pdf,native_pdfplumber,1,5125,ok,
CHEF,21869994.pdf,..\Dataset\CHEF\21869994.pdf,native_pdfplumber,2,5510,ok,
CHEF,21904897.pdf,..\Dataset\CHEF\21904897.pdf,native_pdfplumber,1,2813,ok,
CHEF,22349169.pdf,..\Dataset\CHEF\22349169.pdf,native_pdfplumber,2,4904,ok,
CHEF,22561438.pdf,..\Dataset\CHEF\22561438.pdf,native_pdfplumber,1,1821,ok,
CHEF,23032276.pdf,..\Dataset\CHEF\23032276.pdf,native_pdfplumber,3,11856,ok,
CHEF,23185829.pdf,..\Dataset\CHEF\23185829.pdf,native_pdfplumber,2,4652,ok,
CHEF,23398733.pdf,..\Dataset\CHEF\23398733.pdf,native_pdfplumber,1,1560,ok,
CHEF,23568731.pdf,..\Dataset\CHEF\23568731.pdf,native_pdfplumber,2,8207,ok,
CHEF,23591247.pdf,..\Dataset\CHEF\23591247.pdf,native_pdfplumber,1,2104,ok,
CHEF,23807940.pdf,..\Dataset\CHEF\23807940.pdf,native_pdfplumber,2,7218,ok,
CHEF,23841877.pdf,..\Dataset\CHEF\23841877.pdf,native_pdfplumber,2,5235,ok,
CHEF,24221960.pdf,..\Dataset\CHEF\24221960.pdf,native_pdfplumber,2,3552,ok,
CHEF,24673903.pdf,..\Dataset\CHEF\24673903.pdf,native_pdfplumber,1,1722,ok,
CHEF,24709432.pdf,..\Dataset\CHEF\24709432.pdf,native_pdfplumber,2,4852,ok,
CHEF,25128608.pdf,..\Dataset\CHEF\25128608.pdf,native_pdfplumber,2,4806,ok,
CHEF,25452321.pdf,..\Dataset\CHEF\25452321.pdf,native_pdfplumber,3,7181,ok,
CHEF,25924968.pdf,..\Dataset\CHEF\25924968.pdf,native_pdfplumber,2,5654,ok,
CHEF,25953797.pdf,..\Dataset\CHEF\25953797.pdf,native_pdfplumber,1,1196,ok,
CHEF,26189601.pdf,..\Dataset\CHEF\26189601.pdf,native_pdfplumber,2,5021,ok,
CHEF,26718039.pdf,..\Dataset\CHEF\26718039.pdf,native_pdfplumber,1,1329,ok,
CHEF,27298953.pdf,..\Dataset\CHEF\27298953.pdf,native_pdfplumber,2,6743,ok,
CHEF,27662298.pdf,..\Dataset\CHEF\27662298.pdf,native_pdfplumber,2,5980,ok,
CHEF,27820360.pdf,..\Dataset\CHEF\27820360.pdf,native_pdfplumber,2,6105,ok,
CHEF,27831220.pdf,..\Dataset\CHEF\27831220.pdf,native_pdfplumber,2,4792,ok,
CHEF,27909372.pdf,..\Dataset\CHEF\27909372.pdf,native_pdfplumber,2,4791,ok,
CHEF,28092317.pdf,..\Dataset\CHEF\28092317.pdf,native_pdfplumber,1,2092,ok,
CHEF,28176889.pdf,..\Dataset\CHEF\28176889.pdf,native_pdfplumber,2,2902,ok,
CHEF,28230807.pdf,..\Dataset\CHEF\28230807.pdf,native_pdfplumber,2,6445,ok,
CHEF,28396528.pdf,..\Dataset\CHEF\28396528.pdf,native_pdfplumber,3,8531,ok,
CHEF,28424982.pdf,..\Dataset\CHEF\28424982.pdf,native_pdfplumber,2,4891,ok,
CHEF,29072179.pdf,..\Dataset\CHEF\29072179.pdf,native_pdfplumber,3,6099,ok,
CHEF,29211359.pdf,..\Dataset\CHEF\29211359.pdf,native_pdfplumber,2,5597,ok,
CHEF,29449419.pdf,..\Dataset\CHEF\29449419.pdf,native_pdfplumber,2,5188,ok,
CHEF,29772450.pdf,..\Dataset\CHEF\29772450.pdf,native_pdfplumber,1,3476,ok,
CHEF,29775391.pdf,..\Dataset\CHEF\29775391.pdf,native_pdfplumber,3,9235,ok,
CHEF,29784524.pdf,..\Dataset\CHEF\29784524.pdf,native_pdfplumber,2,5387,ok,
CHEF,29990140.pdf,..\Dataset\CHEF\29990140.pdf,native_pdfplumber,3,6335,ok,
CHEF,30128072.pdf,..\Dataset\CHEF\30128072.pdf,native_pdfplumber,1,1896,ok,
CHEF,30311202.pdf,..\Dataset\CHEF\30311202.pdf,native_pdfplumber,2,6040,ok,
CHEF,30337969.pdf,..\Dataset\CHEF\30337969.pdf,native_pdfplumber,2,5906,ok,
CHEF,30826569.pdf,..\Dataset\CHEF\30826569.pdf,native_pdfplumber,2,5524,ok,
CHEF,31547476.pdf,..\Dataset\CHEF\31547476.pdf,native_pdfplumber,2,5092,ok,
CHEF,32518109.pdf,..\Dataset\CHEF\32518109.pdf,native_pdfplumber,1,1885,ok,
CHEF,32605413.pdf,..\Dataset\CHEF\32605413.pdf,native_pdfplumber,2,5973,ok,
CHEF,33964275.pdf,..\Dataset\CHEF\33964275.pdf,native_pdfplumber,3,10962,ok,
CHEF,34252537.pdf,..\Dataset\CHEF\34252537.pdf,native_pdfplumber,2,9510,ok,
CHEF,34452806.pdf,..\Dataset\CHEF\34452806.pdf,native_pdfplumber,2,6021,ok,
CHEF,35157762.pdf,..\Dataset\CHEF\35157762.pdf,native_pdfplumber,3,5352,ok,
CHEF,35468363.pdf,..\Dataset\CHEF\35468363.pdf,native_pdfplumber,1,998,ok,
CHEF,36366044.pdf,..\Dataset\CHEF\36366044.pdf,native_pdfplumber,3,8630,ok,
CHEF,37231163.pdf,..\Dataset\CHEF\37231163.pdf,native_pdfplumber,1,3320,ok,
CHEF,38309905.pdf,..\Dataset\CHEF\38309905.pdf,native_pdfplumber,2,5327,ok,
CHEF,47317494.pdf,..\Dataset\CHEF\47317494.pdf,native_pdfplumber,1,1145,ok,
CHEF,47603843.pdf,..\Dataset\CHEF\47603843.pdf,native_pdfplumber,1,2213,ok,
CHEF,47729453.pdf,..\Dataset\CHEF\47729453.pdf,native_pdfplumber,2,4846,ok,
CHEF,48580330.pdf,..\Dataset\CHEF\48580330.pdf,native_pdfplumber,2,5582,ok,
CHEF,51554903.pdf,..\Dataset\CHEF\51554903.pdf,native_pdfplumber,2,5692,ok,
CHEF,53265899.pdf,..\Dataset\CHEF\53265899.pdf,native_pdfplumber,2,6275,ok,
CHEF,57262959.pdf,..\Dataset\CHEF\57262959.pdf,native_pdfplumber,1,5309,ok,
CHEF,61322296.pdf,..\Dataset\CHEF\61322296.pdf,native_pdfplumber,2,6056,ok,
CHEF,62555739.pdf,..\Dataset\CHEF\62555739.pdf,native_pdfplumber,2,6984,ok,
CHEF,65373280.pdf,..\Dataset\CHEF\65373280.pdf,native_pdfplumber,4,14262,ok,
CHEF,68338341.pdf,..\Dataset\CHEF\68338341.pdf,native_pdfplumber,2,5134,ok,
CHEF,74522938.pdf,..\Dataset\CHEF\74522938.pdf,native_pdfplumber,2,7935,ok,
CHEF,81373857.pdf,..\Dataset\CHEF\81373857.pdf,native_pdfplumber,2,2772,ok,
CHEF,86551046.pdf,..\Dataset\CHEF\86551046.pdf,native_pdfplumber,2,2493,ok,
CHEF,91072502.pdf,..\Dataset\CHEF\91072502.pdf,native_pdfplumber,2,5039,ok,
CHEF,91268638.pdf,..\Dataset\CHEF\91268638.pdf,native_pdfplumber,2,6369,ok,
CHEF,91591026.pdf,..\Dataset\CHEF\91591026.pdf,native_pdfplumber,2,5908,ok,
CHEF,92122785.pdf,..\Dataset\CHEF\92122785.pdf,native_pdfplumber,2,5315,ok,
CHEF,92985983.pdf,..\Dataset\CHEF\92985983.pdf,native_pdfplumber,2,4594,ok,
CHEF,94047639.pdf,..\Dataset\CHEF\94047639.pdf,native_pdfplumber,2,10273,ok,
CONSTRUCTION,10041713.pdf,..\Dataset\CONSTRUCTION\10041713.pdf,native_pdfplumber,2,6898,ok,
CONSTRUCTION,10100240.pdf,..\Dataset\CONSTRUCTION\10100240.pdf,native_pdfplumber,2,5804,ok,
CONSTRUCTION,10149490.pdf,..\Dataset\CONSTRUCTION\10149490.pdf,native_pdfplumber,3,9792,ok,
CONSTRUCTION,10176013.pdf,..\Dataset\CONSTRUCTION\10176013.pdf,native_pdfplumber,3,9119,ok,
CONSTRUCTION,10281555.pdf,..\Dataset\CONSTRUCTION\10281555.pdf,native_pdfplumber,2,5345,ok,
CONSTRUCTION,10734870.pdf,..\Dataset\CONSTRUCTION\10734870.pdf,native_pdfplumber,2,5064,ok,
CONSTRUCTION,10820510.pdf,..\Dataset\CONSTRUCTION\10820510.pdf,native_pdfplumber,1,2406,ok,
CONSTRUCTION,11393213.pdf,..\Dataset\CONSTRUCTION\11393213.pdf,native_pdfplumber,2,5317,ok,
CONSTRUCTION,11650031.pdf,..\Dataset\CONSTRUCTION\11650031.pdf,native_pdfplumber,1,2151,ok,
CONSTRUCTION,12212468.pdf,..\Dataset\CONSTRUCTION\12212468.pdf,native_pdfplumber,3,8705,ok,
CONSTRUCTION,12491898.pdf,..\Dataset\CONSTRUCTION\12491898.pdf,native_pdfplumber,5,17664,ok,
CONSTRUCTION,12654876.pdf,..\Dataset\CONSTRUCTION\12654876.pdf,native_pdfplumber,2,6832,ok,
CONSTRUCTION,12666174.pdf,..\Dataset\CONSTRUCTION\12666174.pdf,native_pdfplumber,3,7979,ok,
CONSTRUCTION,12693146.pdf,..\Dataset\CONSTRUCTION\12693146.pdf,native_pdfplumber,2,7998,ok,
CONSTRUCTION,12695537.pdf,..\Dataset\CONSTRUCTION\12695537.pdf,native_pdfplumber,2,5650,ok,
CONSTRUCTION,12826414.pdf,..\Dataset\CONSTRUCTION\12826414.pdf,native_pdfplumber,3,9800,ok,
CONSTRUCTION,12839152.pdf,..\Dataset\CONSTRUCTION\12839152.pdf,native_pdfplumber,2,7463,ok,
CONSTRUCTION,12890045.pdf,..\Dataset\CONSTRUCTION\12890045.pdf,native_pdfplumber,2,4681,ok,
CONSTRUCTION,13907230.pdf,..\Dataset\CONSTRUCTION\13907230.pdf,native_pdfplumber,1,1932,ok,
CONSTRUCTION,14585273.pdf,..\Dataset\CONSTRUCTION\14585273.pdf,native_pdfplumber,2,5438,ok,
CONSTRUCTION,14849103.pdf,..\Dataset\CONSTRUCTION\14849103.pdf,native_pdfplumber,2,5940,ok,
CONSTRUCTION,14900898.pdf,..\Dataset\CONSTRUCTION\14900898.pdf,native_pdfplumber,2,3835,ok,
CONSTRUCTION,15564893.pdf,..\Dataset\CONSTRUCTION\15564893.pdf,native_pdfplumber,2,5207,ok,
CONSTRUCTION,15721849.pdf,..\Dataset\CONSTRUCTION\15721849.pdf,native_pdfplumber,2,8201,ok,
CONSTRUCTION,16203589.pdf,..\Dataset\CONSTRUCTION\16203589.pdf,native_pdfplumber,2,6772,ok,
CONSTRUCTION,16353584.pdf,..\Dataset\CONSTRUCTION\16353584.pdf,native_pdfplumber,2,5232,ok,
